algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=10,merge,25,10000000,0,21041998,198942,198942,0,0
HyperLogLog++,k=10,merge,25,10000000,1,21041998,197785,197785,0,0
HyperLogLog++,k=10,merge,25,10000000,2,21041998,197216,197216,0,0
HyperLogLog++,k=10,merge,25,10000000,3,21041998,189231,189231,0,0
HyperLogLog++,k=10,merge,25,10000000,4,21041998,196391,196391,0,0
HyperLogLog++,k=10,merge,25,10000000,5,21041998,192256,192256,0,0
HyperLogLog++,k=10,merge,25,10000000,6,21041998,200865,200865,0,0
HyperLogLog++,k=10,merge,25,10000000,7,21041998,204152,204152,0,0
HyperLogLog++,k=10,merge,25,10000000,8,21041998,195355,195355,0,0
HyperLogLog++,k=10,merge,25,10000000,9,21041998,205901,205901,0,0
HyperLogLog++,k=10,merge,25,10000000,10,21041998,198329,198329,0,0
HyperLogLog++,k=10,merge,25,10000000,11,21041998,193251,193251,0,0
HyperLogLog++,k=10,merge,25,10000000,12,21041998,202766,202766,0,0
HyperLogLog++,k=10,merge,25,10000000,13,21041998,209231,209231,0,0
HyperLogLog++,k=10,merge,25,10000000,14,21041998,194423,194423,0,0
HyperLogLog++,k=10,merge,25,10000000,15,21041998,201728,201728,0,0
HyperLogLog++,k=10,merge,25,10000000,16,21041998,199857,199857,0,0
HyperLogLog++,k=10,merge,25,10000000,17,21041998,206698,206698,0,0
HyperLogLog++,k=10,merge,25,10000000,18,21041998,195640,195640,0,0
HyperLogLog++,k=10,merge,25,10000000,19,21041998,204272,204272,0,0
HyperLogLog++,k=10,merge,25,10000000,20,21041998,190137,190137,0,0
HyperLogLog++,k=10,merge,25,10000000,21,21041998,184823,184823,0,0
HyperLogLog++,k=10,merge,25,10000000,22,21041998,199067,199067,0,0
HyperLogLog++,k=10,merge,25,10000000,23,21041998,197820,197820,0,0
HyperLogLog++,k=10,merge,25,10000000,24,21041998,200456,200456,0,0
HyperLogLog++,k=10,merge,25,10000000,0,42,192686,192686,0,0
HyperLogLog++,k=10,merge,25,10000000,1,42,192784,192784,0,0
HyperLogLog++,k=10,merge,25,10000000,2,42,195015,195015,0,0
HyperLogLog++,k=10,merge,25,10000000,3,42,204593,204593,0,0
HyperLogLog++,k=10,merge,25,10000000,4,42,196007,196007,0,0
HyperLogLog++,k=10,merge,25,10000000,5,42,195851,195851,0,0
HyperLogLog++,k=10,merge,25,10000000,6,42,196276,196276,0,0
HyperLogLog++,k=10,merge,25,10000000,7,42,194727,194727,0,0
HyperLogLog++,k=10,merge,25,10000000,8,42,194260,194260,0,0
HyperLogLog++,k=10,merge,25,10000000,9,42,190733,190733,0,0
HyperLogLog++,k=10,merge,25,10000000,10,42,183767,183767,0,0
HyperLogLog++,k=10,merge,25,10000000,11,42,199462,199462,0,0
HyperLogLog++,k=10,merge,25,10000000,12,42,193770,193770,0,0
HyperLogLog++,k=10,merge,25,10000000,13,42,197720,197720,0,0
HyperLogLog++,k=10,merge,25,10000000,14,42,206225,206225,0,0
HyperLogLog++,k=10,merge,25,10000000,15,42,189647,189647,0,0
HyperLogLog++,k=10,merge,25,10000000,16,42,199883,199883,0,0
HyperLogLog++,k=10,merge,25,10000000,17,42,199990,199990,0,0
HyperLogLog++,k=10,merge,25,10000000,18,42,195030,195030,0,0
HyperLogLog++,k=10,merge,25,10000000,19,42,206917,206917,0,0
HyperLogLog++,k=10,merge,25,10000000,20,42,199481,199481,0,0
HyperLogLog++,k=10,merge,25,10000000,21,42,203789,203789,0,0
HyperLogLog++,k=10,merge,25,10000000,22,42,203115,203115,0,0
HyperLogLog++,k=10,merge,25,10000000,23,42,204914,204914,0,0
HyperLogLog++,k=10,merge,25,10000000,24,42,211303,211303,0,0
HyperLogLog++,k=10,merge,25,10000000,0,137357,209567,209567,0,0
HyperLogLog++,k=10,merge,25,10000000,1,137357,201288,201288,0,0
HyperLogLog++,k=10,merge,25,10000000,2,137357,196745,196745,0,0
HyperLogLog++,k=10,merge,25,10000000,3,137357,190465,190465,0,0
HyperLogLog++,k=10,merge,25,10000000,4,137357,185802,185802,0,0
HyperLogLog++,k=10,merge,25,10000000,5,137357,207294,207294,0,0
HyperLogLog++,k=10,merge,25,10000000,6,137357,207723,207723,0,0
HyperLogLog++,k=10,merge,25,10000000,7,137357,215566,215566,0,0
HyperLogLog++,k=10,merge,25,10000000,8,137357,210642,210642,0,0
HyperLogLog++,k=10,merge,25,10000000,9,137357,193040,193040,0,0
HyperLogLog++,k=10,merge,25,10000000,10,137357,209762,209762,0,0
HyperLogLog++,k=10,merge,25,10000000,11,137357,192524,192524,0,0
HyperLogLog++,k=10,merge,25,10000000,12,137357,194416,194416,0,0
HyperLogLog++,k=10,merge,25,10000000,13,137357,200409,200409,0,0
HyperLogLog++,k=10,merge,25,10000000,14,137357,190927,190927,0,0
HyperLogLog++,k=10,merge,25,10000000,15,137357,193922,193922,0,0
HyperLogLog++,k=10,merge,25,10000000,16,137357,200310,200310,0,0
HyperLogLog++,k=10,merge,25,10000000,17,137357,208653,208653,0,0
HyperLogLog++,k=10,merge,25,10000000,18,137357,190585,190585,0,0
HyperLogLog++,k=10,merge,25,10000000,19,137357,204089,204089,0,0
HyperLogLog++,k=10,merge,25,10000000,20,137357,188647,188647,0,0
HyperLogLog++,k=10,merge,25,10000000,21,137357,206769,206769,0,0
HyperLogLog++,k=10,merge,25,10000000,22,137357,208323,208323,0,0
HyperLogLog++,k=10,merge,25,10000000,23,137357,203000,203000,0,0
HyperLogLog++,k=10,merge,25,10000000,24,137357,193425,193425,0,0
HyperLogLog++,k=10,merge,25,10000000,0,10032018,189865,189865,0,0
HyperLogLog++,k=10,merge,25,10000000,1,10032018,200489,200489,0,0
HyperLogLog++,k=10,merge,25,10000000,2,10032018,193438,193438,0,0
HyperLogLog++,k=10,merge,25,10000000,3,10032018,214796,214796,0,0
HyperLogLog++,k=10,merge,25,10000000,4,10032018,192335,192335,0,0
HyperLogLog++,k=10,merge,25,10000000,5,10032018,214159,214159,0,0
HyperLogLog++,k=10,merge,25,10000000,6,10032018,204139,204139,0,0
HyperLogLog++,k=10,merge,25,10000000,7,10032018,196367,196367,0,0
HyperLogLog++,k=10,merge,25,10000000,8,10032018,199005,199005,0,0
HyperLogLog++,k=10,merge,25,10000000,9,10032018,202977,202977,0,0
HyperLogLog++,k=10,merge,25,10000000,10,10032018,197653,197653,0,0
HyperLogLog++,k=10,merge,25,10000000,11,10032018,196741,196741,0,0
HyperLogLog++,k=10,merge,25,10000000,12,10032018,200956,200956,0,0
HyperLogLog++,k=10,merge,25,10000000,13,10032018,205217,205217,0,0
HyperLogLog++,k=10,merge,25,10000000,14,10032018,201849,201849,0,0
HyperLogLog++,k=10,merge,25,10000000,15,10032018,193258,193258,0,0
HyperLogLog++,k=10,merge,25,10000000,16,10032018,194191,194191,0,0
HyperLogLog++,k=10,merge,25,10000000,17,10032018,188430,188430,0,0
HyperLogLog++,k=10,merge,25,10000000,18,10032018,200822,200822,0,0
HyperLogLog++,k=10,merge,25,10000000,19,10032018,187897,187897,0,0
HyperLogLog++,k=10,merge,25,10000000,20,10032018,193284,193284,0,0
HyperLogLog++,k=10,merge,25,10000000,21,10032018,199385,199385,0,0
HyperLogLog++,k=10,merge,25,10000000,22,10032018,208103,208103,0,0
HyperLogLog++,k=10,merge,25,10000000,23,10032018,204005,204005,0,0
